rng1604522687/update_steps,_runtime,env_step,returned_won_episode,rng1604522687/env_step,rng1604522687/returned_episode,test_returned_episode_lengths,loss,returned_episode_returns,qvals,test_returned_episode,rng1604522687/test_returned_episode_lengths,rng1604522687/test_returned_episode,test_returned_episode_returns,update_steps,rng1604522687/returned_episode_lengths,rng1604522687/qvals,test_returned_won_episode,returned_episode_lengths,rng1604522687/test_returned_episode_returns,rng1604522687/returned_won_episode,rng1604522687/loss,rng1604522687/returned_episode_returns,_timestamp,grad_steps,rng1604522687/test_returned_won_episode,returned_episode,rng1604522687/grad_steps,_step
2516,1041.020044707,3864576.0,0.0,3864576.0,0.008463541977107525,90.32889556884766,0.00865731481462717,0.23607152700424194,-0.4825417697429657,1.0,90.32889556884766,1.0,0.7434220314025879,2516,29.225261688232422,-0.4825417697429657,0.0,29.225261688232422,0.7434220314025879,0.0,0.00865731481462717,0.23607152700424194,1746182501.1275868,19880,0.0,0.008463541977107525,19880,2515
2527,1045.325557129,3881472.0,0.0,3881472.0,0.0078125,90.32889556884766,0.007612916175276041,0.2630709409713745,-0.4888114333152771,1.0,90.32889556884766,1.0,0.7434220314025879,2527,28.71614646911621,-0.4888114333152771,0.0,28.71614646911621,0.7434220314025879,0.0,0.007612916175276041,0.2630709409713745,1746182505.4331102,19968,0.0,0.0078125,19968,2526
2532,1047.299714346,3889152.0,0.0,3889152.0,0.0078125,90.32889556884766,0.006993778981268406,0.2100622057914734,-0.4863630533218384,1.0,90.32889556884766,1.0,0.7434220314025879,2532,26.08203125,-0.4863630533218384,0.0,26.08203125,0.7434220314025879,0.0,0.006993778981268406,0.2100622057914734,1746182507.4070694,20008,0.0,0.0078125,20008,2531
2541,1050.825476697,3902976.0,0.0,3902976.0,0.0078125,90.32889556884766,0.00912562943994999,0.216378852725029,-0.4751809239387512,1.0,90.32889556884766,1.0,0.7434220314025879,2541,25.815105438232422,-0.4751809239387512,0.0,25.815105438232422,0.7434220314025879,0.0,0.00912562943994999,0.216378852725029,1746182510.9330227,20080,0.0,0.0078125,20080,2540
2542,1051.21677171,3904512.0,0.0,3904512.0,0.0078125,90.32889556884766,0.008464589715003967,0.24303820729255676,-0.4803893566131592,1.0,90.32889556884766,1.0,0.7434220314025879,2542,28.24739646911621,-0.4803893566131592,0.0,28.24739646911621,0.7434220314025879,0.0,0.008464589715003967,0.24303820729255676,1746182511.3242946,20088,0.0,0.0078125,20088,2541
2557,1057.091231304,3927552.0,0.0,3927552.0,0.0078125,90.32889556884766,0.006573867984116077,0.222418874502182,-0.4840131103992462,1.0,90.32889556884766,1.0,0.7434220314025879,2557,26.33984375,-0.4840131103992462,0.0,26.33984375,0.7434220314025879,0.0,0.006573867984116077,0.222418874502182,1746182517.1961472,20208,0.0,0.0078125,20208,2556
2568,1061.405578226,3944448.0,0.0,3944448.0,0.0078125,90.32889556884766,0.008790165185928345,0.177829310297966,-0.4788270592689514,1.0,90.32889556884766,1.0,0.7434220314025879,2568,23.10546875,-0.4788270592689514,0.0,23.10546875,0.7434220314025879,0.0,0.008790165185928345,0.177829310297966,1746182521.513112,20296,0.0,0.0078125,20296,2567
2588,1069.304534095,3975168.0,0.0,3975168.0,0.0078125,90.32889556884766,0.006814775988459587,0.23894187808036804,-0.45589983463287354,1.0,90.32889556884766,1.0,0.7434220314025879,2588,27.54036521911621,-0.45589983463287354,0.0,27.54036521911621,0.7434220314025879,0.0,0.006814775988459587,0.23894187808036804,1746182529.4120862,20456,0.0,0.0078125,20456,2587
2592,1070.875243286,3981312.0,0.0,3981312.0,0.0078125,90.32889556884766,0.006413708906620741,0.20702128112316132,-0.45745688676834106,1.0,90.32889556884766,1.0,0.7434220314025879,2592,24.54817771911621,-0.45745688676834106,0.0,24.54817771911621,0.7434220314025879,0.0,0.006413708906620741,0.20702128112316132,1746182530.9827592,20488,0.0,0.0078125,20488,2591
2610,1078.042811236,4008960.0,0.0,4008960.0,0.0078125,92.89494323730469,0.008079956285655499,0.22918570041656494,-0.4603334069252014,1.0,92.89494323730469,1.0,0.7788178324699402,2610,26.143230438232422,-0.4603334069252014,0.0,26.143230438232422,0.7788178324699402,0.0,0.008079956285655499,0.22918570041656494,1746182538.1503315,20632,0.0,0.0078125,20632,2609
2613,1079.211035816,4013568.0,0.0,4013568.0,0.0078125,92.89494323730469,0.00799415074288845,0.22228798270225525,-0.45428547263145447,1.0,92.89494323730469,1.0,0.7788178324699402,2613,25.63020896911621,-0.45428547263145447,0.0,25.63020896911621,0.7788178324699402,0.0,0.00799415074288845,0.22228798270225525,1746182539.3185737,20656,0.0,0.0078125,20656,2612
2618,1081.172849022,4021248.0,0.0,4021248.0,0.0078125,92.89494323730469,0.008339090272784233,0.2107236236333847,-0.4545806646347046,1.0,92.89494323730469,1.0,0.7788178324699402,2618,25.33203125,-0.4545806646347046,0.0,25.33203125,0.7788178324699402,0.0,0.008339090272784233,0.2107236236333847,1746182541.280384,20696,0.0,0.0078125,20696,2617
2639,1089.414685299,4053504.0,0.0,4053504.0,0.0078125,92.89494323730469,0.0071354880928993225,0.22166243195533752,-0.4598737359046936,1.0,92.89494323730469,1.0,0.7788178324699402,2639,25.9296875,-0.4598737359046936,0.0,25.9296875,0.7788178324699402,0.0,0.0071354880928993225,0.22166243195533752,1746182549.5221665,20864,0.0,0.0078125,20864,2638
2641,1090.197082277,4056576.0,0.0,4056576.0,0.0078125,92.89494323730469,0.007372782565653324,0.20986825227737427,-0.45689988136291504,1.0,92.89494323730469,1.0,0.7788178324699402,2641,25.06380271911621,-0.45689988136291504,0.0,25.06380271911621,0.7788178324699402,0.0,0.007372782565653324,0.20986825227737427,1746182550.3046055,20880,0.0,0.0078125,20880,2640
2657,1096.48054778,4081152.0,0.0,4081152.0,0.0078125,92.89494323730469,0.008006993681192398,0.2212483137845993,-0.489949107170105,1.0,92.89494323730469,1.0,0.7788178324699402,2657,25.139324188232422,-0.489949107170105,0.0,25.139324188232422,0.7788178324699402,0.0,0.008006993681192398,0.2212483137845993,1746182556.588103,21008,0.0,0.0078125,21008,2656
2661,1098.049573468,4087296.0,0.0,4087296.0,0.0078125,92.89494323730469,0.007403537631034851,0.23335954546928406,-0.49274617433547974,1.0,92.89494323730469,1.0,0.7788178324699402,2661,26.951824188232422,-0.49274617433547974,0.0,26.951824188232422,0.7788178324699402,0.0,0.007403537631034851,0.23335954546928406,1746182558.1570673,21040,0.0,0.0078125,21040,2660
2670,1101.57767432,4101120.0,0.0,4101120.0,0.0078125,92.89494323730469,0.006974358577281237,0.19983375072479248,-0.4787569046020508,1.0,92.89494323730469,1.0,0.7788178324699402,2670,23.752605438232422,-0.4787569046020508,0.0,23.752605438232422,0.7788178324699402,0.0,0.006974358577281237,0.19983375072479248,1746182561.6851866,21112,0.0,0.0078125,21112,2669
2697,1112.189849891,4142592.0,0.0,4142592.0,0.0078125,92.89494323730469,0.008842958137392998,0.1898021697998047,-0.49286574125289917,1.0,92.89494323730469,1.0,0.7788178324699402,2697,24.16145896911621,-0.49286574125289917,0.0,24.16145896911621,0.7788178324699402,0.0,0.008842958137392998,0.1898021697998047,1746182572.2972245,21328,0.0,0.0078125,21328,2696
2701,1113.776607165,4148736.0,0.0,4148736.0,0.0078125,92.89494323730469,0.007651007734239101,0.21013739705085754,-0.4940207302570343,1.0,92.89494323730469,1.0,0.7788178324699402,2701,24.73046875,-0.4940207302570343,0.0,24.73046875,0.7788178324699402,0.0,0.007651007734239101,0.21013739705085754,1746182573.8839834,21360,0.0,0.0078125,21360,2700
2720,1121.236655445,4177920.0,0.0,4177920.0,0.0078125,92.89494323730469,0.007606581784784794,0.18991300463676453,-0.4795880615711212,1.0,92.89494323730469,1.0,0.7788178324699402,2720,23.6328125,-0.4795880615711212,0.0,23.6328125,0.7788178324699402,0.0,0.007606581784784794,0.18991300463676453,1746182581.3440127,21512,0.0,0.0078125,21512,2719
2734,1126.729978533,4199424.0,0.0,4199424.0,0.0078125,92.89494323730469,0.007625293452292681,0.23745080828666687,-0.5495094656944275,1.0,92.89494323730469,1.0,0.7788178324699402,2734,27.63802146911621,-0.5495094656944275,0.0,27.63802146911621,0.7788178324699402,0.0,0.007625293452292681,0.23745080828666687,1746182586.8373115,21624,0.0,0.0078125,21624,2733
2770,1140.837465226,4254720.0,0.0,4254720.0,0.0078125,92.89494323730469,0.006730161607265472,0.19162225723266602,-0.5240422487258911,1.0,92.89494323730469,1.0,0.7788178324699402,2770,23.61458396911621,-0.5240422487258911,0.0,23.61458396911621,0.7788178324699402,0.0,0.006730161607265472,0.19162225723266602,1746182600.9449825,21912,0.0,0.0078125,21912,2769
2801,1152.980448104,4302336.0,0.0,4302336.0,0.0078125,92.89494323730469,0.007331532891839743,0.20535656809806824,-0.5084542632102966,1.0,92.89494323730469,1.0,0.7788178324699402,2801,25.279949188232422,-0.5084542632102966,0.0,25.279949188232422,0.7788178324699402,0.0,0.007331532891839743,0.20535656809806824,1746182613.087998,22160,0.0,0.0078125,22160,2800
2817,1159.255889521,4326912.0,0.0,4326912.0,0.0078125,92.89494323730469,0.007157883606851101,0.22821304202079773,-0.5178280472755432,1.0,92.89494323730469,1.0,0.7788178324699402,2817,25.518230438232422,-0.5178280472755432,0.0,25.518230438232422,0.7788178324699402,0.0,0.007157883606851101,0.22821304202079773,1746182619.3634262,22288,0.0,0.0078125,22288,2816
2832,1165.157437074,4349952.0,0.0,4349952.0,0.0078125,92.89494323730469,0.007297761272639036,0.21621422469615936,-0.5319090485572815,1.0,92.89494323730469,1.0,0.7788178324699402,2832,25.921875,-0.5319090485572815,0.0,25.921875,0.7788178324699402,0.0,0.007297761272639036,0.21621422469615936,1746182625.2648115,22408,0.0,0.0078125,22408,2831
2838,1167.504142277,4359168.0,0.0,4359168.0,0.0078125,92.89494323730469,0.008232833817601204,0.2082708328962326,-0.5227593183517456,1.0,92.89494323730469,1.0,0.7788178324699402,2838,25.4921875,-0.5227593183517456,0.0,25.4921875,0.7788178324699402,0.0,0.008232833817601204,0.2082708328962326,1746182627.6116383,22456,0.0,0.0078125,22456,2837
2844,1169.858522836,4368384.0,0.0,4368384.0,0.0078125,92.89494323730469,0.00591555330902338,0.22597455978393555,-0.5478286147117615,1.0,92.89494323730469,1.0,0.7788178324699402,2844,26.16927146911621,-0.5478286147117615,0.0,26.16927146911621,0.7788178324699402,0.0,0.00591555330902338,0.22597455978393555,1746182629.9660194,22504,0.0,0.0078125,22504,2843
2856,1174.55499477,4386816.0,0.0,4386816.0,0.0078125,92.89494323730469,0.0063162934966385365,0.19163261353969574,-0.5377739667892456,1.0,92.89494323730469,1.0,0.7788178324699402,2856,23.62630271911621,-0.5377739667892456,0.0,23.62630271911621,0.7788178324699402,0.0,0.0063162934966385365,0.19163261353969574,1746182634.662476,22600,0.0,0.0078125,22600,2855
2867,1178.892218532,4403712.0,0.0,4403712.0,0.0078125,92.89494323730469,0.0060171522200107574,0.2237418293952942,-0.533061146736145,1.0,92.89494323730469,1.0,0.7788178324699402,2867,25.920574188232422,-0.533061146736145,0.0,25.920574188232422,0.7788178324699402,0.0,0.0060171522200107574,0.2237418293952942,1746182638.9997332,22688,0.0,0.0078125,22688,2866
2868,1179.283326352,4405248.0,0.0,4405248.0,0.0078125,92.89494323730469,0.00558505579829216,0.22050532698631287,-0.5402508974075317,1.0,92.89494323730469,1.0,0.7788178324699402,2868,26.092449188232422,-0.5402508974075317,0.0,26.092449188232422,0.7788178324699402,0.0,0.00558505579829216,0.22050532698631287,1746182639.3908293,22696,0.0,0.0078125,22696,2867
2873,1181.241741276,4412928.0,0.0,4412928.0,0.0078125,92.89494323730469,0.005631215870380402,0.23403410613536835,-0.5404952168464661,1.0,92.89494323730469,1.0,0.7788178324699402,2873,27.14453125,-0.5404952168464661,0.0,27.14453125,0.7788178324699402,0.0,0.005631215870380402,0.23403410613536835,1746182641.349243,22736,0.0,0.0078125,22736,2872
2899,1191.456354738,4452864.0,0.0,4452864.0,0.0078125,92.89494323730469,0.005925494711846113,0.21045145392417908,-0.5372364521026611,1.0,92.89494323730469,1.0,0.7788178324699402,2899,25.16536521911621,-0.5372364521026611,0.0,25.16536521911621,0.7788178324699402,0.0,0.005925494711846113,0.21045145392417908,1746182651.56371,22944,0.0,0.0078125,22944,2898
2904,1193.412131907,4460544.0,0.0,4460544.0,0.0078125,92.89494323730469,0.009664395824074745,0.21739062666893005,-0.545045018196106,1.0,92.89494323730469,1.0,0.7788178324699402,2904,25.30989646911621,-0.545045018196106,0.0,25.30989646911621,0.7788178324699402,0.0,0.009664395824074745,0.21739062666893005,1746182653.519614,22984,0.0,0.0078125,22984,2903
2944,1209.207397509,4521984.0,0.0,4521984.0,0.0078125,95.6764144897461,0.009829633869230747,0.23095425963401794,-0.5937641859054565,1.0,95.6764144897461,1.0,0.7870633006095886,2944,27.018230438232422,-0.5937641859054565,0.001949317753314972,27.018230438232422,0.7870633006095886,0.0,0.009829633869230747,0.23095425963401794,1746182669.3148055,23304,0.001949317753314972,0.0078125,23304,2943
2945,1209.597277116,4523520.0,0.0,4523520.0,0.0078125,95.6764144897461,0.009582001715898514,0.18695715069770813,-0.5893828868865967,1.0,95.6764144897461,1.0,0.7870633006095886,2945,23.72395896911621,-0.5893828868865967,0.001949317753314972,23.72395896911621,0.7870633006095886,0.0,0.009582001715898514,0.18695715069770813,1746182669.7048087,23312,0.001949317753314972,0.0078125,23312,2944
2952,1212.335132905,4534272.0,0.0,4534272.0,0.0078125,95.6764144897461,0.005617158487439156,0.19411300122737885,-0.5623222589492798,1.0,95.6764144897461,1.0,0.7870633006095886,2952,24.09505271911621,-0.5623222589492798,0.001949317753314972,24.09505271911621,0.7870633006095886,0.0,0.005617158487439156,0.19411300122737885,1746182672.44268,23368,0.001949317753314972,0.0078125,23368,2951
2985,1225.298613261,4584960.0,0.0,4584960.0,0.0078125,95.6764144897461,0.005347514059394598,0.22080568969249725,-0.5488069653511047,1.0,95.6764144897461,1.0,0.7870633006095886,2985,25.475261688232422,-0.5488069653511047,0.001949317753314972,25.475261688232422,0.7870633006095886,0.0,0.005347514059394598,0.22080568969249725,1746182685.4060938,23632,0.001949317753314972,0.0078125,23632,2984
3010,1235.162109578,4623360.0,0.0,4623360.0,0.0078125,95.6764144897461,0.006112926173955202,0.20478427410125732,-0.5924386382102966,1.0,95.6764144897461,1.0,0.7870633006095886,3010,25.09375,-0.5924386382102966,0.001949317753314972,25.09375,0.7870633006095886,0.0,0.006112926173955202,0.20478427410125732,1746182695.2696455,23832,0.001949317753314972,0.0078125,23832,3009
3015,1237.112482444,4631040.0,0.0,4631040.0,0.0078125,95.6764144897461,0.005617808550596237,0.21191325783729553,-0.5805085897445679,1.0,95.6764144897461,1.0,0.7870633006095886,3015,25.1953125,-0.5805085897445679,0.001949317753314972,25.1953125,0.7870633006095886,0.0,0.005617808550596237,0.21191325783729553,1746182697.2200553,23872,0.001949317753314972,0.0078125,23872,3014
3026,1241.446591711,4647936.0,0.0,4647936.0,0.0078125,95.6764144897461,0.006021543405950069,0.2196209877729416,-0.5735013484954834,1.0,95.6764144897461,1.0,0.7870633006095886,3026,24.740886688232422,-0.5735013484954834,0.001949317753314972,24.740886688232422,0.7870633006095886,0.0,0.006021543405950069,0.2196209877729416,1746182701.5540788,23960,0.001949317753314972,0.0078125,23960,3025
3048,1250.070264508,4681728.0,0.0,4681728.0,0.008463541977107525,95.6764144897461,0.006593568250536919,0.21273522078990936,-0.5930666923522949,1.0,95.6764144897461,1.0,0.7870633006095886,3048,24.76953125,-0.5930666923522949,0.001949317753314972,24.76953125,0.7870633006095886,0.0,0.006593568250536919,0.21273522078990936,1746182710.177801,24136,0.001949317753314972,0.008463541977107525,24136,3047
3056,1253.231069211,4694016.0,0.0,4694016.0,0.0078125,95.6764144897461,0.0060621025040745735,0.21626262366771698,-0.5661634206771851,1.0,95.6764144897461,1.0,0.7870633006095886,3056,25.24609375,-0.5661634206771851,0.001949317753314972,25.24609375,0.7870633006095886,0.0,0.0060621025040745735,0.21626262366771698,1746182713.3384132,24200,0.001949317753314972,0.0078125,24200,3055
3080,1262.633535564,4730880.0,0.0,4730880.0,0.0078125,95.6764144897461,0.005471878685057163,0.19674119353294373,-0.5595117807388306,1.0,95.6764144897461,1.0,0.7870633006095886,3080,23.697917938232422,-0.5595117807388306,0.001949317753314972,23.697917938232422,0.7870633006095886,0.0,0.005471878685057163,0.19674119353294373,1746182722.741091,24392,0.001949317753314972,0.0078125,24392,3079
3083,1263.813677534,4735488.0,0.0,4735488.0,0.0078125,95.6764144897461,0.005424532573670149,0.20196275413036346,-0.5650809407234192,1.0,95.6764144897461,1.0,0.7870633006095886,3083,24.66796875,-0.5650809407234192,0.001949317753314972,24.66796875,0.7870633006095886,0.0,0.005424532573670149,0.20196275413036346,1746182723.9211981,24416,0.001949317753314972,0.0078125,24416,3082
3094,1268.122795335,4752384.0,0.0,4752384.0,0.0078125,95.6764144897461,0.00803682766854763,0.21051475405693054,-0.6563053131103516,1.0,95.6764144897461,1.0,0.7870633006095886,3094,25.10546875,-0.6563053131103516,0.001949317753314972,25.10546875,0.7870633006095886,0.0,0.00803682766854763,0.21051475405693054,1746182728.2303538,24504,0.001949317753314972,0.0078125,24504,3093
3105,1272.450712254,4769280.0,0.0,4769280.0,0.0078125,95.6764144897461,0.005685289390385151,0.18201109766960144,-0.5979847311973572,1.0,95.6764144897461,1.0,0.7870633006095886,3105,22.93359375,-0.5979847311973572,0.001949317753314972,22.93359375,0.7870633006095886,0.0,0.005685289390385151,0.18201109766960144,1746182732.5582309,24592,0.001949317753314972,0.0078125,24592,3104
3108,1273.626095076,4773888.0,0.0,4773888.0,0.0078125,95.6764144897461,0.005525757558643818,0.20119595527648926,-0.5971697568893433,1.0,95.6764144897461,1.0,0.7870633006095886,3108,23.92317771911621,-0.5971697568893433,0.001949317753314972,23.92317771911621,0.7870633006095886,0.0,0.005525757558643818,0.20119595527648926,1746182733.7336414,24616,0.001949317753314972,0.0078125,24616,3107
3121,1278.7249514,4793856.0,0.0,4793856.0,0.0078125,95.6764144897461,0.005232278723269701,0.23558056354522705,-0.5978708267211914,1.0,95.6764144897461,1.0,0.7870633006095886,3121,26.41145896911621,-0.5978708267211914,0.001949317753314972,26.41145896911621,0.7870633006095886,0.0,0.005232278723269701,0.23558056354522705,1746182738.8324368,24720,0.001949317753314972,0.0078125,24720,3120
3128,1281.486187099,4804608.0,0.0,4804608.0,0.0078125,95.6764144897461,0.005554515402764082,0.21092985570430756,-0.5933893918991089,1.0,95.6764144897461,1.0,0.7870633006095886,3128,25.703125,-0.5933893918991089,0.001949317753314972,25.703125,0.7870633006095886,0.0,0.005554515402764082,0.21092985570430756,1746182741.5935385,24776,0.001949317753314972,0.0078125,24776,3127
3138,1285.397373338,4819968.0,0.0,4819968.0,0.0078125,95.6764144897461,0.005094988737255335,0.21334287524223328,-0.5988109111785889,1.0,95.6764144897461,1.0,0.7870633006095886,3138,25.111980438232422,-0.5988109111785889,0.001949317753314972,25.111980438232422,0.7870633006095886,0.0,0.005094988737255335,0.21334287524223328,1746182745.5049067,24856,0.001949317753314972,0.0078125,24856,3137
3140,1286.182598932,4823040.0,0.0,4823040.0,0.008463541977107525,95.6764144897461,0.005044370889663696,0.24045443534851074,-0.5966314077377319,1.0,95.6764144897461,1.0,0.7870633006095886,3140,26.705730438232422,-0.5966314077377319,0.001949317753314972,26.705730438232422,0.7870633006095886,0.0,0.005044370889663696,0.24045443534851074,1746182746.2900772,24872,0.001949317753314972,0.008463541977107525,24872,3139
