loss,_timestamp,returned_episode_returns,grad_steps,_step,test_returned_won_episode,test_returned_episode,qvals,test_returned_episode_lengths,returned_episode_lengths,returned_episode,returned_won_episode,_runtime,test_returned_episode_returns,update_steps,env_step
0.09840071946382523,1746164365.6256268,0.2496439814567566,1344,198,0.0,1.0,0.8868011832237244,17.048051834106445,32.08984375,0.013671875931322575,0.0,113.054550076,0.005123684648424387,199,305664.0
0.37332263588905334,1746164372.2532315,0.26444050669670105,1504,218,0.0,1.0,0.9234440326690674,17.048051834106445,31.834636688232422,0.015625,0.0,119.682071783,0.005123684648424387,219,336384.0
0.34088408946990967,1746164381.2239485,0.22849805653095245,1720,245,0.0,1.0,1.0275697708129883,17.048051834106445,31.483074188232422,0.01302083395421505,0.0,128.652775645,0.005123684648424387,246,377856.0
0.35252681374549866,1746164381.8804247,0.2495124340057373,1736,247,0.0,1.0,1.013645887374878,17.048051834106445,31.811199188232422,0.01497395895421505,0.0,129.309226713,0.005123684648424387,248,380928.0
0.3248608708381653,1746164389.120288,0.28787440061569214,1912,269,0.0,1.0,1.0425788164138794,17.048051834106445,31.562501907348633,0.015625,0.0,136.54920066,0.005123684648424387,270,414720.0
0.3226407766342163,1746164391.770795,0.2890890836715698,1976,277,0.0,1.0,1.0574009418487549,17.048051834106445,31.942710876464844,0.01497395895421505,0.0,139.199623811,0.005123684648424387,278,427008.0
0.33086681365966797,1746164392.1001813,0.26443034410476685,1984,278,0.0,1.0,1.05544114112854,17.048051834106445,31.562501907348633,0.01497395895421505,0.0,139.529059439,0.005123684648424387,279,428544.0
0.3123754858970642,1746164395.7654529,0.25043702125549316,2072,289,0.0,1.0,1.0628752708435059,17.048051834106445,31.735679626464844,0.015625,0.0,143.194346582,0.005123684648424387,290,445440.0
0.3093944787979126,1746164398.7211218,0.26486533880233765,2144,298,0.0,1.0,1.0329058170318604,17.048051834106445,31.644533157348633,0.01497395895421505,0.0,146.150066367,0.005123684648424387,299,459264.0
0.2818012833595276,1746164403.6720912,0.22088493406772614,2264,313,0.0,1.0,1.0249347686767578,17.048051834106445,31.510417938232422,0.015625,0.0,151.100905828,0.005123684648424387,314,482304.0
0.28859004378318787,1746164406.3364522,0.24851834774017334,2328,321,0.0,1.0,1.0097554922103882,17.048051834106445,31.985679626464844,0.015625,0.0,153.765506214,0.005123684648424387,322,494592.0
0.27045300602912903,1746164407.4165976,0.2733091413974762,2352,324,0.0,1.0,1.0031304359436035,55.90030288696289,31.462242126464844,0.015625,0.0,154.845571757,0.29783570766448975,325,499200.0
0.14840340614318848,1746164411.6882915,0.20511405169963837,2456,337,0.0,1.0,0.9537386894226074,55.90030288696289,31.966148376464844,0.015625,0.0,159.117134621,0.29783570766448975,338,519168.0
0.11538852006196976,1746164413.3351302,0.23903217911720276,2496,342,0.0,1.0,0.9691018462181091,55.90030288696289,31.947917938232422,0.015625,0.0,160.763949067,0.29783570766448975,343,526848.0
0.09659656882286072,1746164419.984096,0.1600455343723297,2656,362,0.0,1.0,0.9530763626098633,55.90030288696289,31.777345657348633,0.015625,0.0,167.412929088,0.29783570766448975,363,557568.0
